,movieId,overview,rating,Label
1527,4538,three american brother spoken year set train voyage across india plan find bond become brother like use spiritual quest however veers rapidly course due event involve counter pain killer indian cough syrup pepper spray,3.3679245283018866,3 star
1528,2001,new york nightclub manager try save brother father russian mafia hitman,3.3090745732255167,3 star
1529,4517,queen elizabeth reign threaten ruthless familial betrayal spain invade army shrewd adviser must act safeguard life people,3.394171779141104,3 star
1530,4566,law firm bring fixer remedy situation lawyer breakdown represent chemical company know guilty multi billion dollar class action suit,2.03061224489796,2 star
1531,4520,sprawl country estate age writer match wits struggle actor steal wife heart,2.6830601092896176,2 star
1532,6615,sometimes find love least expect ask lars sweet quirky guy think find girl dreams life size doll name bianca lars completely content artificial girlfriend develop feeling margo attractive co worker lars find lose unique love triangle hop somehow discover real meaning true love,2.493911719939117,2 star
1533,4513,story isolated alaskan town plunge darkness month year sun sink horizon last ray light fade town attack bloodthirsty gang vampire bend uninterrupted orgy destruction small town husband wife sheriff team stand survivor certain destruction,3.0774647887323945,3 star
1534,5125,egyptian terrorism suspect disappears flight africa washington dc american wife cia analyst find catch struggle secure release secret detention facility somewhere outside u,3.2642857142857142,3 star
1535,3877,recent widow invite husband troubled best friend live two child gradually turn life around help family cope confront loss,2.103088803088803,2 star
1536,4771,year old amanda mccready disappear home police make little headway solve case girl aunt beatrice mccready hire two private detective patrick kenzie angie gennaro detective freely admit little experience type case family want two reason cop know tough neighborhood live case progress kenzie gennaro face drug dealer gang pedophile solve case face moral dilemma tear apart,3.111003861003861,3 star
1537,4512,outlaw jesse james rumor fast gun west eager recruit jam notorious gang robert ford eventually grow jealous famed outlaw robert brother sense opportunity kill jam murderous action elevate target near mythical status,2.1580645161290324,2 star
1538,5708,control biography joy division lead singer ian curtis take story schoolboy day suicide eve band first american tour,2.5428571428571427,2 star
1539,3603,genetic engineering experiment go horribly awry turn large flock docile sheep unrelenting kill machine rural horror comedy direct jonathan king feature special effect design weta workshop,2.391304347826087,2 star
1540,2014,nejat seem disapprove widower father ali choice prostitute yeter live girlfriend grow fond discovers send money home turkey daughter university study yeter sudden death distance father son nejat travel istanbul search yeter daughter ayten political activist ayten flee turkish police already germany befriend young woman lotte invite rebellious ayten stay home gesture particularly please conservative mother susanne ayten arrest asylum plea deny deport imprisoned turkey lotte travel turkey get catch seemingly hopeless situation free ayten,3.0659059152305543,3 star
1541,663,jigsaw apprentice amanda dead upon news detective kerry murder two season fbi profilers agent strahm agent perez arrive terrify community assist veteran detective hoffman sift jigsaw late grisly remain piece together puzzle however swat commander rigg abduct thrust game last officer untouched jigsaw ninety minute overcome series demented trap save old friend face deadly consequence,3.362921669525443,3 star
1542,5718,charlie get release insane asylum move miranda young daughter leave behind charlie believe treasure hide beneath local costco put together plan unearth loot convince miranda quit job mcdonald instead work wholesale store able obtain key although miranda skeptical help father irrational quest,2.326388888888889,2 star
1543,4982,follow death employer mentor bumpy johnson frank lucas establishes number one importer heroin harlem district manhattan buying heroin directly source south east asia come unique way import drug united state base true story,2.580808080808081,2 star
1544,5559,barry b benson bee graduate college disillusion lone career choice make honey special trip outside hive barry life save vanessa florist new york city relationship blossom discovers human actually eat honey subsequently decide sue u,2.833333333333333,2 star
1545,2013,elle france editor jean dominique bauby age suffer stroke paralyzed entire body except left eye use eye blink memoir bauby eloquently describe aspect interior world psychological torment trap inside body imagined story land visited mind,3.305879371515459,3 star
1546,6977,llewelyn moss stumble upon dead body million hoard heroin texas desert methodical killer anton chigurh come look local sheriff ed tom bell hot trail role prey predator blur violent pursuit money justice collide,3.1225577264653643,3 star
1547,5123,drama fairy tale element orphan musical prodigy use gift clue find birth parent,3.399193548387097,3 star
1548,43987,name killa grow orphan tease much lisper decide talk get surgery would make talk clearly live spends time two thing watch bullfight tv eat seafood sometimes write poetry spends time daydream become matador fight face face bull order earn money surgery choose become killer however rule kill scary face bad manner everything seem fine bos show picture last prey kill one never expect kill another secret hidden behind mysterious client whack jo,2.9757281553398056,2 star
1549,4515,three story tell simultaneous ninety minute real time republican senator presidential hopeful give hour long interview skeptical television reporter detail strategy victory afghanistan two special force ambush afghani ridge await rescue taliban force close poli sci professor california college invite student engage,3.783549783549784,3 star
1550,5375,fred claus santa claus estrange brother many year fred must reconcile difference brother believe overshadows efficiency expert ass working north pole threatens shut santa fred must help brother save christmas,3.3026315789473686,3 star
1551,2310,th century scandinavian warrior beowulf embarks mission slay manlike ogre grendel descendant cain,3.6051332675222114,3 star
1552,2284,molly mahoney awkward insecure manager mr magorium wonder emporium strange fantastic wonderful toy store world mr magorium bequeaths store dark ominous change begin take remarkable emporium,3.7054973821989527,3 star
1553,6639,colombia great war old man fall ladder die profess great love wife funeral man call widow dismisses angrily flash back year day florentino ariza telegraph boy fall love fermina daza daughter mule trader,3.9374511336982017,3 star
1554,4723,set futuristic landscape los angeles july stand brink social economic environmental disaster boxer santaros action star stricken amnesia life intertwines krysta adult film star develop reality television project ronald taverner hermosa beach police officer hold key vast conspiracy,3.4994117647058824,3 star
1555,5876,violent storm dense cloud mist envelops small maine town trap artist david drayton five year old son local grocery store people soon discover mist conceals deadly horror threaten live bad sanity,3.732490784623486,3 star
1556,4523,beautiful princess giselle banish evil queen magical musical animate land find gritty reality street modern day manhattan shock strange new environment operate happily ever basis giselle adrift chaotic world badly need enchantment giselle begin fall love charmingly flaw divorce lawyer come aid even though already promise perfect fairy tale prince back home wonder storybook view romance survive real world,3.6367924528301887,3 star
1557,1620,best selling videogame hitman roar life barrel blaze hardcore action thriller star timothy olyphant genetically engineer assassin deadly aim know agent eliminate strategic target top secret organization double cross hunter becomes prey finds life death game international intrigue,3.377709267563528,3 star
1558,2268,overhear shock secret precocious orphan lyra belacqua trade carefree existence roam hall jordan college otherworldly adventure far north unaware part destiny,3.811847176450874,3 star
1559,6479,robert neville scientist unable stop spread terrible virus incurable man make immune neville last human survivor leave new york city perhaps world three year neville faithfully sent daily radio message desperate find survivor might alone,3.0625,3 star
1560,6477,struggle songwriter name dave seville find success come across trio sing chipmunk mischievous leader alvin brainy simon chubby impressionable theodore,3.6588541666666665,3 star
1561,3902,six actor portray six persona music legend bob dylan scene depict various stage life chronicle rise unknown folksinger international icon reveal dylan constantly reinvent,2.946236559139785,2 star
1562,6537,woman bring family back childhood home use orphanage intent reopen long son start communicate new invisible friend,3.069640062597809,3 star
1563,7326,young girl name juno get pregnant try stand soon learns lesson grow,3.1826923076923075,3 star
1564,1989,elizabeth particularly nasty breakup ready leave friend memory behind chase dream across country order support journey elizabeth pick series waitress job along way elizabeth cross paths series lose soul whose yearning even great emotional turmoil ultimately help gain great understanding problem,1.5546875,1 Sstar
1565,7350,corporate billionaire edward cole work class mechanic carter chamber worlds apart crossroads life share hospital room discover two thing common desire spend time leave everything ever want unrealized need come term together embark road trip lifetime become friend along way learn live life full insight humor,2.642857142857143,2 star
1566,7979,spending year california amir return homeland afghanistan help old friend hassan whose son trouble,3.941860465116279,3 star
1567,6637,benjamin franklin gate dr abigail chase team riley poole arm stack long lose page john wilkes booth diary ben must follow clue leave prove ancestor innocence assassination abraham lincoln,3.088888888888889,3 star
1568,7345,ruthless oil prospector daniel plainview learn oil rich land california buy cheaply move operation begin manipulate exploit local landowner sell property use young adopt son project image care family man plainview gain cooperation almost local lofty promise build school cultivate land make community flourish time plainview gradual accumulation wealth power cause true self surface begin slowly alienate everyone life,2.178983833718245,2 star
1569,6538,true story texas congressman charlie wilson covert dealing afghanistan effort assist rebel war soviet unforeseen long reach effect,3.4016959798994977,3 star
1570,440,sequel alien v predator iconic creature two scary film franchise movie history wage brutal battle ever backyard small town gunnison colorado become war zone two deadly extra terrestrial life form alien predator predator scout ship crash land hill outside town alien facehuggers hybrid alien predator release begin terrorize town,3.597259658580413,3 star
1571,6575,singer dewey cox overcome adversity become musical legend,2.3161764705882355,2 star
1572,6076,rainbow press reporter ludo sentence month release probation work hour local daycare center meet anna unfinished business,3.1864406779661016,3 star
1573,54318,lonely boy discovers mysterious egg hatch sea creature scottish legend,3.423076923076923,3 star
1574,6023,young widow discovers late husband leave message intend help ease pain start new life,3.896351575456053,3 star
1575,26990,young girl turn department store santa hop help find new husband divorce mother,3.25,3 star
1576,6557,altruistic jane find face bad nightmare young sister announces engagement man jane secretly adore,2.25,2 star
1577,33358,ethan green daniel letterle problem find guy want sleep even date find someone settle different story give three choice sexy teenager hunky jock ex boyfriend get married find mr right destine unfabulous existence base popular gay theme comic strip,3.6897590361445785,3 star
1578,8329,television reporter cameraman follow emergency worker dark apartment build quickly lock inside something terrify,3.5294117647058822,3 star
1579,7191,five young new yorkers throw friend go away party night monster size skyscraper descend upon city tell point view video camera film document attempt survive surreal horrify event life,2.36144578313253,2 star
1580,7278,creator scary movie date movie come tongue cheek parody sword sandal epic dub meet spartan th century fox production write direct filmmaking team jason friedberg aaron seltzer sure leonidas may nothing cape leather underwear protect razor sharp sword persian enemy,2.824324324324324,2 star
1581,8676,treasure hunter ben finn finnegan sunk marriage te trusty boat obsessive quest find legendary queen dowry find vital clue may finally pinpoint treasure whereabouts drag tess bos billionaire nigel honeycutt along hunt finn one interested gold former mentor turn enemy moe fitch stop nothing beat,1.9827586206896552,1 Sstar
1582,7461,attempt assassination american president tell tell several different perspective,3.269230769230769,3 star
1583,7942,five year jilt pregnant fiancée wedding day shape dennis decides run marathon win back,3.687817258883249,3 star
1584,7840,prehistoric epic follow young mammoth hunter journey uncharted territory secure future tribe,3.653498871331829,3 star
1585,8848,terry small time car dealer try leave shady past behind start family martine beautiful model terry old neighbourhood know terry angel martine proposes foolproof plan rob bank terry recognise danger realises may opportunity lifetime resourceful band thief burrow way safe deposit vault lloyds bank quickly realise besides million rich box also contain secret implicate everyone london notorious underworld gangster powerful government figure even royal family although heist make headline throughout britain several day government gag order eventually bring report case immediate halt,3.820075757575758,3 star
1586,8461,ann husband george son georgie arrive holiday home visit pair polite seemingly pleasant young men arm deceptively sweet smile golf club proceed terrorize torture tight knit clan give next day survive,2.7857142857142856,2 star
1587,2239,hallam talent spy people reveals darkest fear peculiar desire drive expose true cause mother death instead find search rooftop city love,3.684540389972145,3 star
1588,7343,best buddy acerola laranjinha turn discover thing miss father past shatter solid friendship middle war rival drug gang rio favelas,3.1184210526315788,3 star
1589,8944,course ordinary week hollywood movie producer ben robert de niro must navigate way shark infest water struggle complete late project demand studio bos catherine keener demand extensive change movie star sean penn another chief greenlight project unless star bruce willis shave beard meanwhile ben try reconcile wife maintain relationship young daughter,2.78125,2 star
1590,155,batman raise stake war crime help lt jim gordon district attorney harvey dent batman set dismantle remain criminal organization plague street partnership prove effective soon find prey reign chaos unleash rise criminal mastermind know terrified citizen gotham joker,3.3953752843062928,3 star
1591,8456,rebellious jake tyler lure ultimate underground fight scene new high school receive threat safety friend family jake decides seek mentor veteran fighter train one final hold barred elimination fight nemesis local martial art champion ryan mccarthy,3.8253968253968256,3 star
1592,4942,light hearted comedy beginning professional american football decorate war hero college star tempt play professional football everyone see chance make big money reporter dig dirt war hero everyone could lose,2.737113402061856,2 star
1593,8988,veteran soldier return complete tour duty iraq find life turn upside arbitrarily order return field duty army,2.7222222222222223,2 star
1594,7351,alcoholic becomes involve fellow member plan kidnap young son boy wealthy grandfather,3.602272727272727,3 star
1595,1266,tom ludlow disillusion l police officer rarely play rule haunt death wife evidence implicate execution fellow officer force go cop culture part entire career ultimately leading question loyalties everyone around,3.984102881933684,3 star
1596,7459,speed racer tale young brilliant racing driver corruption race league cost brother life must team police mysterious racer x bring end corruption criminal activity inspire cartoon series,3.7065527065527055,3 star
1597,1729,american teenager obsess hong kong cinema kung fu classic make extraordinary discovery chinatown pawnshop legendary stick weapon chinese sage warrior monkey king lose relic hand teenager unexpectedly find travel back ancient china join crew warrior martial art lore dangerous quest free imprison monkey king,3.685966201322557,3 star
1598,8780,successful single businesswoman dream baby discovers infertile hire work class woman unlikely surrogate,3.3,3 star
1599,8617,donna senior prom suppose best night life though sadistic killer past different plan friend,3.089108910891089,3 star
1600,1726,hold captive afghan cave billionaire engineer tony stark create unique weaponized suit armor fight evil,2.963463867581752,2 star
1601,8681,vacation friend paris american girl kidnap gang human trafficker intent selling force prostitution work clock ex spy father must pull stop save best year possibly behind job may handle,3.144230769230769,3 star
1602,2454,one year incredible adventure lion witch wardrobe peter edmund lucy susan pevensie return narnia aid young prince whose life threaten evil king miraz help colorful cast new character include trufflehunter badger nikabrik dwarf pevensie clan embark incredible quest ensure narnia return rightful heir,3.314892566065695,3 star
1603,217,set cold war soviet lead sword wield irina spalko search crystal skull supernatural power relate mystical lose city gold capture escape indy coerce head peru behest young man whose friend indy colleague professor oxley capture knowledge skull whereabouts,2.731707317073171,2 star
1604,4564,new york writer sex love finally get marry mr big three best girlfriend must console one inadvertently lead mr big jilt,3.277825711820535,3 star
1605,8645,deadly airborne virus threaten wipe northeastern united state teacher elliott moore mark wahlberg wife zooey deschanel flee contaminate city countryside fight discover truth terrorism accidental release toxic military bio weapon something even sinister john leguizamo betty buckley co star thriller writer director night shyamalan,3.8310147299509,3 star
1606,1724,scientist bruce banner scour planet antidote unbridled force rage within hulk military mastermind dream exploit power force back civilization find come face face new deadly foe,3.0434782608695654,3 star
1607,8909,doormat wesley gibson discovers recently murder father wesley never know belong secret guild assassins leather clad sexpot draft wesley society hone innate kill skill turn avenger,2.333333333333333,2 star
1608,8960,hancock superhero force employ pr expert help repair image public grow weary damage inflict lifesaving heroic agent idea imprison antihero make world miss prove successful hancock stick new sense purpose slip back old habit,3.0,2 star
1609,27506,silent film musical score vengefulness cuckold magician lon chaney paralyze brawl rival lionel barrymore,3.4074074074074074,3 star
1610,8265,although living comfortable life salon de provence charm town south france julie feeling depressed please philippe abrams post office administrator husband try obtain transfer seaside town french riviera cost trouble catch red hand try scam inspector philippe immediately banish distant unheard town bergues far north france,2.292682926829268,2 star
1611,6687,trans siberian train journey china moscow become thrill chase deception murder american couple encounter mysterious pair fellow traveler,2.392638036809816,2 star
1612,8836,six year event x file series finale former fbi agent doctor dana scully staff physician lady sorrow catholic hospital treat boy name christian sandhoff disease terminal brain condition fbi agent drummy arrive ask scullys help locate fox mulder fugitive former head x file division say call manhunt help investigate disappearance several woman include young fbi agent monica banan mulder scully call back duty fbi former priest claim receive psychic vision pertain kidnap agent,3.2754946727549465,3 star
1613,1735,archaeologist rick connell travel china pit emperor year old han dynasty return dead pursue quest world domination time connell enlists help wife son quash call dragon emperor abuse supernatural power,3.264203709155137,3 star
1614,5038,two girlfriend summer holiday spain become enamored painter unaware ex wife tempestuous relationship enter picture,3.634361233480176,3 star
1615,7446,vietnam veteran four leaf tayback memoir tropic thunder make film director damien cockburn cant control cast prima donna behind schedule budget cockburn order studio executive get film back track risk cancellation tayback advice cockburn drop actor middle jungle film remain scene unbeknownst actor production group drop middle golden triangle home heroin produce gang,2.3448275862068964,2 star
1616,8885,much award animated documentary director israeli army veteran ari folman interview friend former soldier memory lebanon war especially sabra shatila massacre beirut usage animation enable folman illustrate personal memory dream,3.044642857142857,3 star
1617,4944,disc contain memoir former cia analyst fall hand linda litzke chad feldheimer two gym employee see chance make enough money life change cosmetic surgery predictably event whirl control duo doofuses orbit,2.082758620689656,2 star
1618,3097,tulse luper suitcases reconstruct life tulse luper professional writer project maker catch life prison bear newport south wale presumably last heard life reconstruct evidence suitcase find around world atomic number element uranium project include three feature film tv series dvds cd rom book,3.994456762749446,3 star
1619,8338,sudden plague blindness devastate city small group afflict band together triumphantly overcome horrific condition impose quarantine,3.836980306345733,3 star
1620,3580,christine collins overjoy kidnap son bring back home christine suspect boy return child police captain commit asylum,2.987309644670051,2 star
1621,8892,regal matriarch fall ill troubled vuillard family come together hesitant christmastime reunion among rebellious ne er well henri uptight elizabeth together roof first time many year intricate long denied resentment yearning emerge,2.311320754716981,2 star
1622,8841,teacher novelist françois bégaudeau play version negotiates year racially mixed student tough parisian neighborhood,3.208333333333333,3 star
1623,6972,set northern australia world war ii english aristocrat inherits sprawl ranch reluctantly pacts stock man order protect new property takeover plot pair drive head cattle unforgiving landscape experience bomb darwin australia japanese force firsthand,3.2962962962962963,3 star
1624,8966,bella swan move small town pacific northwest live father start school meet reclusive edward cullen mysterious classmate reveals year old vampire despite edward repeat caution bella help fall love fatal move endangers life coven bloodsucker try challenge cullen clan,3.567449355432781,3 star
1625,8055,story michael berg german lawyer teenager late affair old woman hanna disappear resurface year later one defendant war crime trial stem action concentration camp guard late war alone realize hanna illiterate may conceal fact expense freedom,2.423076923076923,2 star
1626,3054,count contini mastermind theft billion u gold transport europe cause gyration world financial market contini profit ice chief macdonald summons matt helm busy photograph woman model macdonald effect make matt juda goat expose cover encourage contini make move matt ice agent deal contini former lover current lover british woman agent contini lovely asian operative final showdown count,2.226826608505998,2 star
1627,4922,tell story benjamin button man start age backwards bizarre consequence,3.2746478873239435,3 star
1628,2253,wound africa world war ii nazi col claus von stauffenberg return native germany join resistance dare plan create shadow government assassinate adolf hitler event unfold becomes central player find tasked lead coup personally kill führer,2.748079161816065,2 star
1629,4148,young couple live connecticut suburb mid struggle come term personal problem try raise two child base novel richard yates,3.199422891952549,3 star
1630,2309,adventure father young daughter search long lose book help reunite miss close relative,3.3666666666666667,3 star
1631,1977,jake sole survivor grudge massacre torture chilling vision kayako toshio lead hospitalization jake caretaker dr sullivan determine investigate horrifying tale explore chicago home find another family brink succumb curse becomes clear jake terrify story true mysterious japanese woman may hope banish spirit forever unless plan destroys,2.260182584269663,2 star
1632,4959,interpol agent attorney determine bring one world powerful bank justice uncover money laundering arm trading conspiracy destabilize world government investigation take berlin milan new york istanbul find chase across globe relentless tenacity put life risk,2.8963414634146343,2 star
1633,1961,b movie legend bruce campbell mistaken character ash evil dead trilogy force fight real monster small town oregon,3.9116602687140114,3 star
1634,8832,narration span period since seventh election andreotti prime minister italy trial accuse collusion mafia,3.37,3 star
1635,2080,seek live normal life logan set avenge death girlfriend undergo mutant weapon x program become wolverine,3.571165342723773,3 star
1636,534,grown post apocalyptic john connor must lead resistance human increasingly dominate militaristic robot marcus wright appear existence confuses mission connor try determine whether wright come future past whether friend foe,3.8892624085426144,3 star
1637,8373,sam witwicky leave autobots behind normal life mind fill cryptic symbol decepticons target drag back transformer war,2.668036154478225,2 star
1638,767,harry begin sixth year hogwarts discovers old book mark property half blood prince begin learn lord voldemort dark past,3.534920634920635,3 star
1639,45852,filmmaker kevin rafferty take viewer witness legendary college football game meet people involve interweave actual gridiron footage player reflection name may familiar tommy lee jones friend al gore george w bush among interviewees view game place turbulent history college scene add unexpected dimension,2.3373493975903616,2 star
1640,26688,five sorority girl inadvertently cause murder one sister prank go wrong agree keep matter never speak get life prove easy say do graduation mysterious killer go five anyone know secret,2.698961937716263,2 star
1641,4734,late spring vincent move auvers sur oise near paris care dr gachet live humble inn few day later vincent dy self inflict gunshot wound see vincent work paint landscape portrait brother theo wife johanna baby visit auvers vincent playful charm engage attention gachet daughter marguerite half vincent age young maid inn cathy parisian prostitute johanna shortly death vincent visit paris quarrel theo disparages art accomplishment dance brothel warm cold toward marguerite,3.277770465912082,3 star
1642,8915,look life legendary american pilot amelia earhart disappear fly pacific ocean attempt make flight around world,3.598705501618123,3 star
1643,54648,bashful bachelor penguin name hubie partial pretty female name marina ancient penguin ritual dictate male present pebble intend mate life hubie find spiffy stone bestow marina dastardly rival drake toss churn sea hubie get sweep away,3.06797583081571,3 star
1644,25793,set harlem claireece precious jones year old african american girl bear life one would want pregnant second time absent father home must wait hand foot mother angry woman abuse emotionally physically school chaotic precious reach ninth grade good mark secret read,3.6760869565217393,3 star
1645,32511,cop name cristi must go undercover trail teen victor suspect sell pot north eastern city vasliu,3.654545454545455,3 star
1646,7445,helicopter go fourth tour duty afghanistan marine sam cahill presume dead back home brother tommy step look sams wife grace two child sams surprise homecoming trigger domestic mayhem,3.806181318681319,3 star
1647,7980,brutally murder year old susie salmon watch heaven grief stricken family killer observe daily life must balance thirst revenge desire family heal,3.7346153846153847,3 star
1648,4597,crew officer armor transport security firm risk live embark ultimate heist company arm seemingly fool proof plan men plan make fortune harm none unexpected witness interferes plan quickly unravels bet,2.793577981651376,2 star
1649,31909,remake classic sf tale boy try stop invasion town alien take mind parent least liked schoolteacher townspeople aid school nurse boy enlists aid u marine,2.185897435897436,2 star
1650,40494,pair men try perform dangerous triple trapeze act problem arise duo make trio follow addition sexy female performer,3.4642857142857144,3 star
1651,25769,four friend flee viral pandemic soon learn dangerous virus deadly virus spread across globe contagion everywhere one safe one trust four young attractive people race back roads american west pound beat vacation soundtrack aim retreat seclude utopian beach gulf mexico could peacefully wait pandemic survive apocalyptic disease plan take grim turn car break isolate road start chain event seal fate inexorable horrifying voyage hell western landscape populate hideous dead twist living,3.881266490765172,3 star
1652,2395,astérix obélix win olympic game order help friend alafolix marry princess irina portray supermodel vanessa hessler brutus benoît poelvoorde use every trick book team win game get rid father julius caesar alain delon process,3.8395848731214586,3 star
1653,8952,steve russell small town cop bore bland lifestyle russell turn fraud mean shake thing long russell criminal antic land behind bar encounter charismatic phillip morris smitten russell devotes entire life morris regardless consequence,3.189655172413793,3 star
1654,98246,sun russian сóлнце solntse russian biographical film depict japanese emperor shōwa hirohito final day world war ii film third drama director aleksandr sokurov trilogy include taurus soviet union vladimir lenin moloch nazi germany adolf hitler,2.388888888888889,2 star
1655,32657,accident prone teenager percy discovers actually demi god son poseidon need zeus lightning steal percy must master new find skill order prevent war god could devastate entire world,3.9948630136986303,3 star
1656,32124,drama center around three high school senior aspire actress misfit best friend loner become engaged intimate complicate relationship,3.056451612903226,3 star
1657,45576,family embark annual torment journey along million peasant worker reunite distant family revive love dignity china soar world next super power,2.863636363636364,2 star
1658,26022,rizwan khan muslim borivali section mumbai asperger syndrome marries hindu single mother mandira san francisco rizwan detain authority lax treat terrorist condition race,2.8076923076923075,2 star
1659,26389,james reese good job ambassador aid france real passion side gig work minor role cia would love full fledge agent believe luck land assignment charlie wax trigger happy charlie soon james cry desk job learns guy try catch james realize charlie may hope survival,3.5,3 star
1660,34016,start date drop dead gorgeous molly insecure airport security agent kirk believe friend family share doubt relationship last kirk everything avoid lose molly forever,3.684210526315789,3 star
1661,25941,elderly ex serviceman widower look avenge best friend murder doling form justice,3.782608695652174,3 star
1662,27573,milo boyd bounty hunter whose late gig rather satisfy find bail skipper must chase ex wife nicole intention get nab without fight complicate matter nicole wannabe boyfriend stewart join chase,3.466666666666667,3 star
1663,31867,future medical technology advance point people buy artificial organ extend live default payment organization know union send agent repossess organ remy one best agent business become recipient artificial heart find dire strait many victim,2.883587786259542,2 star
1664,26178,australian outback vicious wild boar kill cause havoc small community,3.611111111111111,3 star
1665,37857,group los angeles teenager meet every day local diner hangout discus late misadventure miserable life,3.647083685545224,3 star
1666,27004,stroke good luck turn lethal sam phelan wife leslie face life change decision brings strange sinister pyke kubic doorstep pyke lead sam leslie tumultuous adventure street chicago pull deep deeper desperate spiral deception violence name money,2.2888888888888888,2 star
1667,4180,three young men jacques pierre michel share apartment paris many girlfriend party party friend jacques tell quite compromise package deliver asks leave discreetly place jacques agree work steward fly away one month trip japan tell pierre michel package one jacques former girlfriend drop baby door making pierre michel believe package wait life completely change,2.5675675675675675,2 star
1668,37495,four lion tell story group british jihadist push abstract dream glory break point wheel fly compete ideology clash emerges emotionally engage entirely plausible farce storm razor sharp verbal joust large scale set piece four lion comic tour de force show terrorism ideology also idiot,3.922222222222222,3 star
1669,26388,paul u truck driver work iraq attack group iraqi wake find buried alive inside coffin lighter cell phone race time escape claustrophobic death trap,3.148936170212766,3 star
1670,54254,ostrich rancher focus replace daughter hear aid break right crucial exam everything change struggle rural family iran karim motorbike world alien incredibly hectic tehran sudden opportunity independence thrill challenge honor honesty plus traditional authority inventive clan test stumble among vast cultural economic gap village nestle desert throb international metropolis,3.357142857142857,3 star
1671,27205,cobb skilled thief commits corporate espionage infiltrate subconscious target offer chance regain old life payment task consider impossible inception implantation another person idea target subconscious,3.7,3 star
1672,27022,balthazar blake master sorcerer modern day manhattan try defend city arch nemesis maxim horvath balthazar alone recruit dave stutler seemingly average guy demonstrate hidden potential reluctant protégé sorcerer give unwilling accomplice crash course art science magic together unlikely partner work stop force darkness,3.551546391752577,3 star
1673,27576,cia officer evelyn salt swore oath duty honor country loyalty test defector accuses russian spy salt go run use skill year experience covert operative elude capture salt effort prove innocence serve cast doubt motif hunt uncover truth behind identity continue question remain salt,3.4444444444444446,3 star
1674,31011,nemo nobody lead ordinary existence wife child one day wake mortal centenarian year,3.458333333333333,3 star
1675,50641,end poverty ask true cause poverty today stem deliberate orchestration since colonial time evolve modern system whereby wealthy nation exploit poor people live fight poverty answer condemn colonialism consequence land grab exploitation natural resource debt free market demand corporate profit evolution economic system world population consume wealth feature nobel prize winner amartya sen joseph stiglitz author activist susan george eric toussaint bolivian vice president alvaro garcia linera,3.5942028985507246,3 star
1676,43923,clinically depressed teenager get new start check adult psychiatric ward,2.772727272727273,2 star
1677,41402,bully young boy befriend young female vampire live secrecy guardian remake movie let right one adaptation book,3.1875,3 star
1678,70695,danielle high school dirty girl run away chubby gay clarke bag flour call joan walkman full glorious tune,2.414634146341464,2 star
1679,44115,true story mountain climber aron ralston remarkable adventure save fall boulder crash arm trap isolate canyon utah,3.3,3 star
1680,43919,pick right original end marybeth escapes clutch deform swamp dwell iconic killer victor crowley learn truth familys connection hatchet wield madman marybeth return louisiana swamp along army hunter recover body family exact bloody revenge bayou butcher,1.6203995793901156,1 Sstar
1681,43930,ellie linton teen australian coastal town lead friend excursion camp deep wood dub hell upon return youth find town overrun enemy army friend family imprison hostile invader become alerted presence ellie friend band together escape strike back mysterious enemy,2.825641025641026,2 star
1682,1543,upon inform fatally ill cancer max work use car store steal money bos gain illegal mean flee scene crime max crash car pull unconscious destroyed vehicle homely young woman emma live alone farm max decide stay order hide police bos,3.071428571428572,3 star
1683,55061,drama center go go dancer multiple personality disorder struggle remain true self begin work psychotherapist uncover mystery inner ghost haunt,3.161764705882353,3 star
1684,43552,mysterious global blackout yield countless population simply vanish leave clothes possession behind small handful survivor band together dimly lit tavern th street struggle combat apocalyptic horror realizing may fact last people earth dark shadow hone alone,3.117021276595745,3 star
1685,4704,four socialite unexpectedly clash heiress brooke carter run gambler johnny spanish race track playboy michael pritchard nearly runs stage star kitty kelly car backstage kitty show turn brooke old friend attend public school together foursome town accompany brooke companion elizabeth throw michael butler chauffeur rodney james,3.560518731988473,3 star
1686,49494,ad twenty year unexplained disappearance entire ninth legion mountain scotland young centurion marcus aquila tatum arrive rome solve mystery restore reputation father commander ninth accompany british slave esca bell marcus set across hadrian wall uncharted highland caledonia confront savage tribe make peace father memory retrieve lose legion golden emblem eagle ninth,2.909090909090909,2 star
1687,44943,earth attack unknown force people everywhere watch world great city fall los angeles becomes last stand mankind battle one expect marine staff sergeant new platoon draw line sand take enemy unlike ever encounter,3.471204188481676,3 star
1688,31162,black lightning russian superhero film moscow university student discovers otherwise unremarkable car fly father attack decides use car fight crime become city defender evil millionaire,3.32089552238806,3 star
1689,47931,bloody invasion bope high security penitentiary bangu rio de janeiro control rebellion intern lieutenant colonel roberto nascimento second command captain andré matias accuse human right aid member diogo fraga execution prisoner matias transfer corrupted military police nascimento exonerate bope governor,3.5681818181818183,3 star
1690,46105,american bill hicks story biographical documentary film life comedian bill hick film produce matt harlock paul thomas feature archival footage interview family friends include kevin booth filmmaker use cut paste animation technique add movement large collection still picture used document event hicks life film make north american premiere south southwest film festival film nominate grierson british documentary award entertain documentary category also nominate best graphic animation category cinema eye award award include dallas film festival texas filmmaker award little rock oxford american best southern film award best documentary downtown la film festival rotten tomato first review count rat positive,3.284090909090909,3 star
1691,57695,set high court th century france war religion catholic protestant rag marie de mézières beautiful young aristocrat love henri de guise hand marriage promise prince montpensier,3.231707317073171,3 star
