,movie_id,Label,overview
6432,150689,Blockbuster,father unexpectedly pass away young ella find mercy cruel stepmother daughter never one give hope ella fortune begin change meeting dash strange wood
6433,228968,Flop,true story kidnapping freddy heineken grandson founder heineken brewery driver release ransom million dutch guilder pay
6434,243688,Above Average,legendary filmmaker sam raimi director gil kenan reimagine contemporize classic tale family whose suburban home invade angry spirit terrify apparition escalate attack take young daughter family must come together rescue
6435,266647,Hit,live bleak existence london orphanage year old peter find whisk away fantastical world neverland adventure await meet new friend james hook warrior tiger lily must band together save neverland ruthless pirate blackbeard along way rebellious mischievous boy discovers true destiny become hero forever know peter pan
6436,252512,Flop,uptight documentary filmmaker wife find life loosen bit befriending free spirit young couple
6437,271674,Flop,france first day occupation beautiful lucile angellier trap stifle existence control mother law await news husband prisoner war parisian refugee start pour small town soon follow regiment german soldier take residence villager home lucile initially try ignore bruno von falk handsome refined german officer stay soon powerful love draw together lead tragedy war
6438,262500,Superhit,beatrice prior must confront inner demon continue fight powerful alliance threatens tear society apart
6439,230179,Flop,air force one shot terrorist leave president united state strand wilderness year old oskari also wilderness hunt mission prove maturity kinsfolk track deer instead discover president escape pod terrorist close capture prize unlikely duo team escape hunter
6440,39385,Below Average,sentimental comedic adventure eddie non jew try pas jewish though totally ignorant jewish tradition work jewish community
6441,228161,Superhit,earth take overly confident boov alien race search new place call home human promptly relocate boov get busy reorganize planet one resourceful girl tip manage avoid capture find accidental accomplice banish boov name oh two fugitive realize there lot stake intergalactic relation embark road trip lifetime
6442,245703,Flop,father son go run dad learn child posse special power
6443,266396,Below Average,eight year flee congo follow assassination country minister mine former assassin jim terrier back suffer ptsd dig well atone violent past attempt make life terrier fly london find want dead terrier search lead reunion annie woman love married oily businessman dealing africa
6444,255343,Flop,pablo escobar family everything young surfer nick fall escobar niece maria find life line pull dangerous world family business
6445,168259,Mega Blockbuster,deckard shaw seek revenge dominic toretto family comatose brother
6446,277685,Above Average,video chat one night six high school friend receive skype message classmate kill exactly one year ago first think prank girl start reveal friend dark secret realize deal something world something want dead tell entirely young girl computer desktop unfriended redefines find footage new generation teen
6447,5896,Flop,follow tale young woman sexual awaken subsequent journey around world pursuit ideal lover encounter include arabian sheik spanish bullfighter friend butler accompany help arrange coupling
6448,31281,Disaster,elderly scott kill heart attack wreck body come back ghost convinces love young hot wife kate pick kill young man order scott posse body
6449,51434,Flop,cold war drama two gung ho border commander roy scheider jurgen prochnow carry private war german czechoslovakia border
6450,94236,Disaster,former cop return challenge plot escalate gang violence street los angeles
6451,241855,Disaster,young man personal tailspin flee u italy spark romance woman harbor dark primordial secret
6452,181283,Flop,set stalin era soviet union disgrace mgb agent dispatch investigate series child murder case begin connect top party leadership
6453,257091,Hit,obscenely rich hedge fund manager james convict fraud sentence stretch san quentin judge give one month get affair order know survive minute prison james desperately turn darnell black businessman never even park ticket help darnell put james wringer learn wrong many thing include
6454,1615,Flop,couple slacker find antique dagger manage free gorgeous female warrior imprison evil spell evil sorcerer happy turn event determine posse blade warrior sacrificial ceremony two hero manage rescue damsel distress defeat wizard minion employ skill master hour video game play
6455,254578,Flop,disfigure concentration camp survivor unrecognizable facial reconstruction surgery search ravage postwar berlin husband might betray nazi
6456,35428,Below Average,four old friend kamil lesha sasha slava well professional late embark two day road trip moscow odessa wish escape metropolis everyday routine work family girlfriends relax nightclub run slava friend see popular band b show
6457,290864,Disaster,martial art instructor work police academy get imprisoned kill man accident vicious killer start target martial art master instructor offer help police return freedom
6458,15286,Flop,marine boy story former national swimmer find debt desperation employ mule gangster bos smuggle drug sea
6459,2189,Below Average,bud female race car driver finally meet race idol unbelievably fall love love quickly put test receive chance show race talent two find race multi million dollar sponsorship contract
6460,46836,Disaster,milly annoy whenever mom tell behave appropriate girl interested fancy dress prom dance day best friend little brother offer potion make deep wish come true solar eclipse go end male genitals additionally decide want life boy girl father always want son support check life boy hence milly change school start willy
6461,263109,Above Average,shaun decides take day fun get little action bargain mix farmer caravan steep hill lead big city shaun flock return everyone safely green grass home
6462,244539,Flop,manic depressive mess father try win back wife attempt take full responsibility two young spirit daughter make overwhelming task easy
6463,308504,Flop,evil emperor execute leader band knight bound duty honour embark journey vengeance come end destroy mortal foe
6464,304357,Above Average,maria altmann octogenarian jewish refugee take austrian government recover world famous paint aunt plunder nazis world war ii believe rightfully belongs family regain rightfully also obtain measure justice death destruction massive art theft perpetrate nazis
6465,269148,Disaster,samba migrate france year ago senegal since plug away various lowly job alice senior executive recently undergo burnout struggle get dead end live samba willing whatever take get work paper alice try get life back track fate draw together
6466,36696,Flop,belka amaze fly dog unexpectedly hurdle street moscow rocket malfunction one circus routine fortunately crash lead meet streetwise dog name strelka irredeemable rat friend venya together amusing friend find along way three find space program training center get send away rocket leave planet earth
6467,89909,Disaster,final weekend summer group californian teenager look forward upcoming surf contest rival gang vals lowks confident take home trophy thing become complicated reef yorpin leader lawks discovers sister allie fall love val surfer nick meeting beach party
6468,158852,Superhit,bound share destiny bright optimistic teen burst scientific curiosity former boy genius inventor jade disillusionment embark danger fill mission unearth secret enigmatic place somewhere time space exist collective memory tomorrowland
6469,167221,Disaster,election approach large opposition party country look good leader enrico oliveri stand pressure disappear fear scandal eminence grise party bring play twin brother politician even look like two drop water brother giovanni may different personality idea innovative direct approach get party poll
6470,253626,Disaster,shadowy world drone warfare combat unfolds like video gameonly real life stake six tour duty air force pilot tom egan ethan hawke fight taliban air condition bunker nevada desert yearns get back cockpit real plane become increasingly troubled collateral damage cause time push button egans nervesand relationship wife mad men january jones begin unravel
6471,283698,Disaster,relationship couple meet chance new york city put test encounter life death circumstance
6472,253303,Disaster,paranoia force small time scam artist marty flee hometown hide dangerous detroit nothing pocket full bogus check power glove bad temper horror metal slacker lash
6473,256961,Hit,security guard paul blart head la vega attend security guard expo teenage daughter maya departs college convention inadvertently discover heist blart apprehend criminal
6474,287587,Disaster,young hipster entrepreneur crash burn eve company big launch entire life disarray leave manhattan move estrange pregnant sister brother law three year old nephew suburbs become manny face real responsibility may finally grow without bad behavior first
6475,270654,Below Average,interwoven story three couple force make life alter decision face disastrous war inspire sometimes blind love len mia andy esther anna erik flaw beautiful billion face human make biological disaster
6476,248087,Above Average,young man kentaro saeki haruma miura keep fail bar test know old sister keiko freelance writer kentaro keiko begin search information grandfather kyuzo miyabe junichi okada dead special force world war ii grandfather kyuzo miyabe terrify death obsess life join special force accord fellow navy soldier kyuzo miyabe genius also coward kentaro keiko discovers shock truth seal year
6477,282631,Hit,film mainly follow famous battle myeongryang japanese invasion korea iconic joseon admiral yi sun sin manage destroy total japanese warship ship remain command battle take place myeongryang strait southwest coast korean peninsula consider one great victory yi
6478,228205,Above Average,life young couple intertwine much old man reflect back lose love trap automobile crash
6479,266331,Flop,j p tannen jon voight want second chance father child someone else take place determine friendly uncle life get permission ex wife kathleen millie perkins new husband richard crenna take kid mediterranean cruise journey come realise easy feeling overwhelm begin doubt ability tragedy back home force become father always hop
6480,284289,Disaster,high roll corporate shark impoverish young guide play dangerous game hunt trip mojave desert
6481,293863,Above Average,year old adaline recovers nearly lethal accident inexplicably stop grow old year stretch adaline keep secret meet man change life
6482,256924,Below Average,age rock star decide change life discovers year old letter write john lennon
6483,70758,Disaster,hey boo explore life reclusive author nelle harper lee shed light context history pulitzer prize win novel kill mockingbird
6484,309304,Flop,self describe misanthrope elle reid protective bubble burst year old granddaughter sage show need help two go day long journey cause elle come term past sage confront future
6485,197583,Flop,misfit group new mexico cowboy find journey lifetime learn crook footed racehorse qualifies run kentucky derby base true story mine bird cowboys must overcome impossible odds even reach churchill down land kentucky blue blood
6486,300155,Disaster,imagine day princess elizabeth sister margaret allow buckingham palace night join celebration encounter romance danger
6487,250349,Below Average,th birthday man watch weight health temper life suffers heart attack everything tell still help decides turn page let loose
6488,175112,Below Average,zarina smart ambitious dust keeper fairy who captivate blue pixie dust endless possibility flee pixie hollow join force scheme pirate skull rock make captain ship tinker bell friend must embark epic adventure find zarina together go sword sword band pirate lead cabin boy name james wholl soon know captain hook
6489,70026,Disaster,rock singer john mellencamp make screen directorial debut story lonesome dove author larry mcmurtry story separate mellencamp real life find country music star whose meanderings philander thrown life turmoil return native indiana try reestablish normal life instead take old lover lenz ignore love wife hemingway duplicate lifestyle womanize father akins
6490,254128,Superhit,aftermath massive earthquake california rescue chopper pilot make dangerous journey across state order rescue estrange daughter
6491,241257,Below Average,minnesota detective bruce kenner investigate case young angela accuse father john gray unspeakable crime john unexpectedly without recollection admits guilt renowned psychologist dr raines bring help relive memory discover unmasks horrify nationwide mystery
6492,284689,Flop,testament youth powerful story love war remembrance base first world war memoir vera brittain become classic testimony war woman point view sear journey youthful hope dream edge despair back film young love futility war make sense darkest time
6493,250734,Average,base literary classic thomas hardy far madding crowd story independent beautiful headstrong bathsheba everdene attract three different suitor gabriel oak sheep farmer captivate fetch willfulness frank troy handsome reckless sergeant william boldwood prosperous mature bachelor timeless story bathsheba choice passion explore nature relationship love well human ability overcome hardship resilience perseverance
6494,134126,Flop,hyeong ji sub assassin company masquerade metal trading company one day take job partner man hyun yi kill afterwards hyun yi asks favor hyeong give money family hyeong visit hyun yi home meet hyun yi wife su yeon lee mi yeon su yeon former singer hyeong admire past guilt unknown feeling point hyeong begin take hyeong
6495,13459,Flop,christmas eve kelly reluctant go christmas eve ball barbie tell story eden starling glamourous sing diva victorian england owner theatre house however eden self centre love frequently accompany snooty cat chuzzlewit believe christmas order employee work christmas
6496,249070,Above Average,assassin team woman help find father uncover mystery ancestry
6497,335819,Disaster,nurick yaroslav try robe criminal bos unfortunately nurick dy return world mission guardian angel yaroslav
6498,160768,Disaster,adapt non fiction account psychoanalyst george devereux psychotherapy plain indian film follow true story picard del toro plain indian blackfoot nation return wwii begin experience unexplainable symptom shortly thereafter travel famous winter hospital topeka kansa meet devereux amalric thus begin professional personal friendship guide compassion understand native american culture
6499,275601,Average,meryl streep star ricki rendazzo guitar heroine make world mistake follow dreams rock roll stardom return home ricki get shot redemption chance make thing right face music family
6500,332835,Below Average,road trip kolkata bring piku architect closer age nag father bhaskor banerjee despite disparate ideology fight trivial issue
6501,254470,Superhit,bellas back well ever humiliate front none president unite state america bellas take aca circuit order clear name regain status bellas take seemingly impossible task win international competition american team ever order accomplish monumental task need strengthen bond friendship sisterhood blow away competition amaze aca magic new friend old rival tag along trip bellas hopefully accomplish dream
6502,290370,Flop,decade disastrous meteor impact wipe society group survivalists emerge find twisted version old earth nascent society besiege vicious marauder ferocious mutant dreadful symptom post apocalyptic environment
6503,52777,Disaster,impressionable young man find literally enslaved modern day religious cult effort bring back reality boy parent hire deprogrammer kidnap return family
6504,193524,Disaster,documentary english alternative rock band stone roses meadows interweaves archive film intimate behind scenes footage never see material deliver definitive account band music also grant unprecedented access rehearsal summer manchester concert momentous occasion modern music first gigs perform stone rose year
6505,258480,Average,new york department store clerk dream well life fall old married woman
6506,305088,Flop,love money base novel zhang xiaoxian tell move story fall noble lady rich heir large company shes broken lose direction life whereas choose life poverty freedom pursue passion painter together able find world twist turn late
6507,245846,Disaster,newly arrive remote desert town catherine matthew torment suspicion two teenage child mysteriously vanish
6508,257521,Flop,nationally acclaimed evangelist john luther last obstacle way sweep religious reform state u senator luther supporter abduct frame murder innocent teenage girl unprecedented era persecution unleash personal recognizance luther escapes police surveillance search truth suddenly normal life target team ex military operative wage relentless campaign eliminate incriminate evidence evangelist turn fugitive luther vow expose anyone involve profit girl murder mission bring face face come storm persecution threaten entire christian community america
6509,254320,Below Average,dystopian near future single people accord law city take hotel oblige find romantic partner forty five day transform beast send wood
6510,287424,Disaster,deadly zombie epidemic threatening humanity wade small town farmer family man refuse accept defeat even daughter maggie becomes infect maggie condition worsen authority seek eradicate virus wade push limit effort protect joely richardson co star post apocalyptic thriller
6511,268920,Above Average,uptight book cop must protect widow drug bos crook cop gunman
6512,223485,Disaster,old west year old scottish boy team mysterious gunman find woman infatuate
6513,171424,Flop,group student activist travel new york city amazon save rainforest however arrive vast green landscape soon discover alone good deed go unpunished
6514,248574,Disaster,year old international assassin yearn normal adolescence fake death enroll senior suburban high school quickly learn popular painful get water board
6515,292040,Flop,handover head counter terrorism mi harry pearce terrorist escape custody harry disappears soon protégé tasked finding happen impending attack london loom eventually uncovers deadly conspiracy
6516,64483,Flop,film set sevastopol crimea secret navy base soviet union general serov hire viktor cadet kremlin guard work private chauffeur jet black zim limo viktor chauffeur general disabled daughter vera viktor oblivious hidden agenda kgb agent saveliev manipulate everyone behind scene old rivalry army kgb
6517,286217,Blockbuster,man mission mar astronaut mark watney presume dead fierce storm leave behind crew watney survive find strand alone hostile planet meager supply must draw upon ingenuity wit spirit subsist find way signal earth alive
6518,323517,Below Average,wife son kill young man find man behind murder fight along commit big mistake
6519,310593,Flop,youth explores lifelong bond two friend vacation luxury swiss alp lodge ponder retirement fred plan resume musical career despite urge love daughter lena mick intent finish screenplay may last important film muse brenda inspiration lead young friend jimmy actor grasp make sense next performance
6520,21297,Below Average,wake sid story lazy mumbai college student absolutely nothing turn event sid realize potential world become success fast paced life mumbai
6521,21570,Below Average,poor young woman dream bollywood fame catch love triangle childhood friend famous actor
6522,20968,Flop,authority man run parallel government mumbai challenge son rise face enemy
6523,238713,Superhit,desk bound cia analyst volunteer go undercover infiltrate world deadly arm dealer prevent diabolical global disaster
6524,271718,Hit,think monogamy never possible commitment phobic career woman may face fear meets good guy
6525,39895,Flop,uncle execute murderess relates four story hometown oldfield reporter first elderly man pursue romance young woman even grave beyond second wound man run creditor rescue backwoods hermit hold secret eternal life third glass eat carny pay ultimate price look love outside fourth group civil war soldier hold captive household orphan strange intention
6526,222936,Below Average,celebrate military contractor return site great career triumph connects long ago love unexpectedly fall hard charge air force watchdog assign
6527,245906,Disaster,set playwright new project love triangle form wife ex lover call girl turn actress cast production
6528,244783,Disaster,estrange family franny return home accident leave brother comatose retrace life aspire musician track favorite musician james forester backdrop brooklyns music scene franny james develop unexpected relationship face reality life
6529,300168,Hit,huo commander protection squad western region frame evil force become enslaved hand roman general escape china rescue prince heroic duo meet western desert thrill story unfolds
6530,74458,Below Average,london base luv agnihotri decides end bachelorhood asks bollywood film maker brother kush find bride much displeasure dehradun base father kush accordingly meet interview variety woman finally select delhi base dimple dixit woman know perfect match dimple luv meet line attract former travel india two family get couple formally engage dimple decide prefers kush watch thing spiral control insist kush must elope
6531,188222,Average,movie star vincent chase together boys eric turtle johnny backand back business super agent turn studio head ari gold ambition change bond remain strong navigate capricious often cutthroat world hollywood
6532,286521,Flop,long time married couple spent live together new york apartment become overwhelm personal real estate relate issue plan move away
6533,150540,Blockbuster,grow bumpy road exception riley uproot midwest life father start new job san francisco like u riley guided emotion joy fear anger disgust sadness emotion live headquarters control center inside riley mind help advise everyday life riley emotion struggle adjust new life san francisco turmoil ensues headquarters although joy riley main important emotion try keep thing positive emotion conflict best navigate new city house school
6534,307931,Flop,lock away society apartment low east side manhattan angulo brother learn outside world film watch nickname wolfpack brother spend childhood reenacting favorite film use elaborate home make prop costumes world shake one brother escape everything change
6535,58333,Disaster,marriage make heaven though road heaven might little tedha meet manu seedha saadha doctor london intelligent temperate respectable family perfect groom every parent want daughter family pressure lead kanpur meet tanu quintessential small town girl study delhi tanu smart intelligent girl everything parent disapprove mind love rebellion tanu dead arrange marriage destiny hold something totally different dramatically diverse personality paths keep crossing time weave wonderful story indian heartland
6536,271714,Below Average,life reclusive eccentric beach boys songwriter musician brian wilson
6537,192142,Disaster,isolate log cabin harsh wilderness indiana circa rhythm love tragedy daily hardship life develop frontier shape one nation great hero abraham lincoln abe thoughtful quiet boy spend day side beloved mother learning work land stern father illness take mother abe new guardian angel come form new stepmother see potential boy push education
6538,219572,Above Average,man look release long time prisoner take police officer daughter group stranger hostage
6539,5302,Flop,sandra bernhard star studio version broadway show blend enactment original show piece concept vignette testimonial underscore relationship performer audience
6540,131634,Blockbuster,nation panem full scale war katniss confronts president snow final showdown team group close friend include gale finnick peeta katniss go mission unit district risk live stage assassination attempt president snow become increasingly obsessed destroy mortal trap enemy moral choice await katniss challenge arena face hunger game
6541,272878,Average,dog help soldier afghanistan return u adopt handler family suffer traumatic experience
6542,257344,Superhit,video game expert recruit military fight era video game character attack new york
6543,262504,Hit,beatrice prior tobias eaton venture world outside fence take protective custody mysterious agency know bureau genetic welfare
6544,259316,Blockbuster,newt scamander arrive magical congress united state america magically expand briefcase house number dangerous creature habitats creature escape briefcase sends american wizarding authority newt threaten strain even state magical non magical relation
6545,215776,Flop,indian intelligence agent journey war torn coastal island break resolute rebel group deftly maneuver resource make significant breakthrough amidst scenario enemy face counsel get catch various junction meet charismatic passionate journalist follow reflect truth behind civil war story unfolds quest truth reveals deeper conspiracy faceless enemy united seize common nemesis india
6546,222297,Disaster,child live four corner earth share thirst learning understand education allow good future every day must set long perilous journey lead knowledge jackson young sister kenya walk kilometres way savannah populate wild animal carlito ride kilometre twice day young sister across plain argentina zahira life moroccan atlas mountain exhaust kilometre walk along punish mountain path reach board school samuel india sit clumsy diy wheelchair kilometres journey ordeal day two young brother push way school
6547,280996,Below Average,story set follow long retired holmes live sussex village housekeeper rise detective son find haunt unsolved year old case holmes memory use remembers fragment case confrontation angry husband secret bond beautiful unstable wife
6548,328111,Blockbuster,quiet life terrier name max upended owner take duke stray max instantly dislike
6549,111237,Flop,great patriotic war early barely survive battle mysterious ghostly white tiger tank red army sergeant ivan naydenov becomes obsess destruction
6550,337876,Average,vigilante network take corrupt official draws notice authority
6551,256962,Flop,eight year old boy willing whatever take end world war ii bring father home story reveals indescribable love father little boy love son father
6552,238615,Average,extremely wealthy elderly man die cancer undergoes radical medical procedure transfer consciousness body healthy young man everything may good seem start uncover mystery body origins secret organization kill keep secret
6553,302156,Below Average,bill pope cia agent mission london track shadowy hacker nickname dutchman get mysteriously ambush kill experimental procedure use transfer memory dangerous ex convict jericho stewart wake cia agent memory mission find dutchman eliminate hacker launch icbm start world war iii complication soon arise mission turn personal
6554,274854,Hit,modern world hold many secret far astound witch still live among u vicious supernatural creature intent unleashing black death upon world put end human race army witch hunter battle unnatural enemy century include kaulder valiant warrior many year ago slay powerful witch queen decimate follower process moment right death queen curse kaulder immortality forever separate beloved wife daughter today kaulder last living hunter spend immortal life track rogue witch yearn long lose family
6555,287903,Above Average,horror comedy base ancient legend pagan creature punishes child christmas
6556,297761,Blockbuster,dc comic come suicide squad antihero team incarcerate supervillains act deniable asset united state government undertake high risk black ops mission exchange commute prison sentence
6557,19620,Flop,roy abhishek bachchan professional conman raise work level art true thing love simmi priyanka chopra someone root honest sincere bring tell reality past catch can not forgive deceit relationship build lose forever aditya srivastav riteish deshmukh enters picture counterpoint everything roy frantic roy calm dumb roy smart messy untidy roy smooth one thing common aditya conman least think one roy book embarrassment one go away
6558,47933,Superhit,always know come back use recover alien technology nation earth collaborate immense defense program protect planet nothing prepare u alien advance unprecedented force ingenuity brave men woman bring world back brink extinction
6559,188927,Superhit,uss enterprise crew explore furthest reach uncharted space encounter mysterious new enemy put everything federation stand test
6560,139357,Flop,story around pizza delivery boy land mysterious circumstance work dramatic change life different thriller make sweat
6561,15724,Disaster,sammo courageous cheung pedicab driver rural community know around town man fear nothing well prove false opening credit finish endures particularly frighten nightmare flesh eating zombie begin run ins supernatural
6562,79464,Below Average,uninhibited youth woos hot married college girl rise become rock star self destructs
6563,43083,Flop,ancient sodom doom destruction due people corrupt way lot righteous man destine spared
6564,21950,Flop,powerful drama young woman stumble nightmare land hijack humiliation drive cross country california new york
6565,20688,Below Average,guddu charlie identical twin bear raise slum mumbai dream leave squalor behind move life prosperity dignity though look alike two different chalk cheese one lisp stammer one honest diligent social worker hedge bet racecourse brother want nothing charlie get mixed deadly get rich quick scheme guddu realize love life unwittingly put price head live begin collide find facing rogue politician drug dealer crook cop uncover sinister plot lay political police underworld nexus story finally converge point realize
6566,15761,Flop,mallik henchman aslam bhai mumbai underworld kingpin induct local hothead chandu gang two soon form formidable faction within gang eventually displace aslam empire grow however two start drift apart
6567,117319,Above Average,vishwanathan kathak dance teacher new york rather happy marriage nirupama nuclear oncologist nirupama middle class family chennai marries vishwanath dance master pursue high study usa nirupama want break husband engage private detective pandora box open
6568,20742,Below Average,calm summer day bustle lokhandwala complex five criminal include maya dilip count lakhs flat b policeman head acp khan take strategic position around building gunfire ensue entire nation witness talked daylight encounter lasting hour transform suburban mumbai war zone
6569,131940,Below Average,shah rukh khan sharad kapoor leader two rival gang aishwarya rai shah rukh khan twin sister shah rukh love priya gill chandrachur singh sharad kapoor young brother study cater college bombay come goa visit brother plan go back start restaurant see aishwarya fall love chandrachur give idea go back bombay open bakery goa shah rukh come know romance aishwarya chandrachur fight gang turn violent conflict resolve rest story write gavin sunny deol yahoo com
6570,44977,Above Average,avenge father death circus entertainer train magic acrobatics turn thief take corrupt bank chicago two cop mumbai assign case
6571,14194,Average,second installment dhoom series jai ali back buddy cop tough job far mr international thief plan steal priceless artifact mumbai police get nab mr manages steal artifact elude police find match sunehri form partnership move rio next job jai ali hot trail mr whose actual name aryan sunehri drawn towards little aryan know sunehri little secret
6572,214756,Superhit,newlywed couple ted tami lynn want baby order qualify parent ted prove person court law
6573,86828,Flop,eccentric alien give man power anything want determine earth worth save
6574,211672,Mega Blockbuster,minion stuart kevin bob recruit scarlet overkill super villain alongside inventor husband herb hatch plot take world
6575,49375,Below Average,romantic comedy action suspense two sophisticated jewel thief join force steal million uncut jewel despite continuous exchange quip eventually become romantically involved
6576,19386,Disaster,experience traumatic nightmare time past sorceress summons prince adam cringer castle grayskull give adam precious jewel sword send pair planet etheria investigate secret
6577,14613,Flop,child avenger hone power go head head enemy responsible parent demise
6578,105864,Superhit,epic journey world dinosaurs apatosaurus name arlo make unlikely human friend
6579,261023,Above Average,true story whitey bulger brother state senator infamous violent criminal history south boston become fbi informant take mafia family invade turf
6580,206647,Blockbuster,cryptic message bond past sends trail uncover sinister organization battle political force keep secret service alive bond peel back layer deceit reveal terrible truth behind spectre
6581,14813,Below Average,adaptation charles dickens classic christmas carol feature scrooge mcduck namesake inspiration ebenezer scrooge mickey mouse bob cratchit film base audio musical entitle disney christmas carol twenty four minute animate short film produce walt disney production accompaniment release rescuer
6582,87533,Disaster,group dangerous terrorist succeed get hold tank army crew
6583,321697,Average,set backstage three iconic product launch end unveiling imac steve job take u behind scene digital revolution paint intimate portrait brilliant man epicenter
6584,225728,Below Average,feature film adaptation shakespeare scottish play general macbeth whose ambitious wife urge use wicked mean order gain power throne sit king duncan
6585,296099,Hit,hop bring family closer together recreate childhood vacation kid grow rusty griswold take wife two son cross country road trip coolest theme park america walley world needless say thing go quite plan
6586,227679,Average,group five genesect invade big city pose threat supply electricity attract attention legendary pokémon mewtwo ash pikachu friend must come rescue powerful leader red genesect face mewtwo
6587,25961,Average,ash friend time accompany newcomer dawn arrive idyllic village way next pokemon contest chaos soon erupt prophecy two pokemon god dialga palkia arrival mysterious seemingly deadly pokemon name darkrai power distort space time
6588,254905,Disaster,aj manglehorn age ordinary guy small town nurse sick cat squeeze conversation local bank teller every friday eat place every day manglehorn meet eye he ex con year ago give woman dream big job ob daily choice make dramatic effort start manglehorn face terrify moment unmasked guy dark past
6589,309924,Disaster,ball retail fairy tale set world fashion kate dream design couturier house although bright new talent kate get job one trust daughter lee kassell retail guru market clothes inspire designer kate want work want spy among sequin stiletto reluctantly kate join family business must navigate around duplicitous stepmother two wicked stepsister help prince guy shoe department godmother vintage clothes shock switch identity kate expose evil trio save father company prove everyone wear fabulous dress
6590,13748,Disaster,face à l incompréhension de la population française quant au montant des crédits alloués à la recherche spatiale le gouvernement lance une vaste opération de communication en partenariat avec le centre spatial français un grand jeu est organisé le ticket pour l espace un jeu à gratter va permettre à deux civils de séjourner dans la station orbitale européenne
6591,21905,Flop,shaukat writer suffer writer block prompt wife affair stranger seek inspiration write new story wife help write dream novel
6592,209112,Blockbuster,fear action god like super hero leave unchecked gotham city formidable forceful vigilante take metropoliss revered modern day savior world wrestle sort hero really need batman superman war one another new threat quickly arise put mankind great danger ever know
6593,272435,Disaster,martin ex parisian well heel hipster passionate gustave flaubert settle norman village baker see english couple move small farm nearby names new arrival gemma charles bovery behavior also seem inspired flaubert hero
6594,52653,Disaster,begin story angel men capture imagination etch history cross boundary culture religion time two race dominate landscape modern mythology countless century almost wash away evidence third ever exist third race born smokeless fire call jinni similar human many way jinn live invisibly among u dire unusual circumstance paths ever mean cross
6595,118406,Below Average,sixteen year ago mysterious mask ninja unleashes powerful creature know nine tailed demon fox hidden leaf village konoha kill many people response fourth hokage minato namikaze wife kushina uzumaki demon fox live prison jinchūriki manage seal creature inside newborn son naruto uzumaki tail beast sealed thing continue normal however present day peace end group ninja call akatsuki attack konoha guidance tobi mysterious mask man behind fox rampage year ago intend execute plan rule world shroud illusion
6596,49190,Flop,journey expedition lead captain choi hyung discovers journal leave behind british expedition year earlier journal remarkably preserve box snow kim min jae another member expedition get job examine turn two expedition share goal soon strange similarity start show
6597,24686,Flop,three russian friend work new york party hard chase woman great time get curse drunken russian night club owner turn saint valentine st valentine curse simple guy lose manly power find true love turn hard sound boys lot grow fast
6598,331781,Flop,documentary life amy winehouse immensely talented yet doom songstress see teen year already show sing ability find success downward spiral alcoholism drug
6599,174341,Disaster,fred stanley tucci arrive doorstep beautiful young mistress velvet alice eve four year apart claim finally leave wife reject attempt rekindle romance persistence evolve obsession dark history former lover come focus
6600,264999,Hit,three year mike bow stripper life top game remain king tampa hit road myrtle beach put one last blow performance
6601,101176,Disaster,ann reclusive elegant lady obsession butterfly befriend eerily beautiful young alice use seductive innocence alice establishes disturb mother daughter relationship ann lure twisted world ann soon discovers recipient girl affection confront alice lady friend ann shock awakens dark hidden past unchaining spiral madness series brutal bizarre crime ann commit preserve harmless deceptive appearance one recognize something unsettling ann nine year old julie next door neighbour daughter inevitable curiosity child julie begin explore corner ann apartment discover dark secret hidden wall forbid butterfly room one believe see except ann daughter horrify realises fate young girl lie hand
6602,278927,Blockbuster,threat tiger shere khan force flee jungle man cub name mowgli embark journey self discovery help panther bagheera free spirit bear baloo
6603,303857,Above Average,one peaceful day earth two remnant frieza army name sorbet tagoma arrive search dragon ball aim revive frieza succeed frieza subsequently seek revenge saiyans
6604,316654,Flop,ordinary man go odds forge destiny become star glitter sky bombay thrive jazz violence
6605,203801,Hit,height cold war mysterious criminal organization plan use nuclear weapon technology upset fragile balance power united state soviet union cia agent napoleon solo kgb agent illya kuryakin force put aside hostility work together stop evildoer track duo lead daughter miss german scientist must find soon prevent global catastrophe
6606,286372,Flop,teenage boy discover perpetrator several brutal kidnapping home town
6607,285783,Above Average,story french high wire artist philippe petit attempt cross twin tower world trade center
6608,300671,Above Average,american ambassador kill attack u compound libya security team struggle make sense chaos
6609,273169,Below Average,story girl live paris problem career love life child every girl complex virtue always look elegant hiding inner feeling reach goal overcome difficulty
6610,348528,Disaster,american psycho release early reaffirm author bret easton ellis controversial bad boy contemporary american fiction exit reveals world inhabit elli
6611,85038,Average,far north e milan alberto accept manage program efficiency improvement italian post devotes time energy noble task neglect wife silvia course annoy beyond limit thing fare much well castellabate rather maria matta wife get nerve always blame lack ambition one day due misunderstand mattia transfer milan whose doorstep land alberto course
6612,49850,Flop,story man murder thirty two people gain power get afraid many people want kill one august morning disappear fifteen year everyone believe dead
6613,178915,Flop,small mountain village live man challenge name giuseppe garibaldi one italy father fatherland everybody call nickname peppino love fish company friends library work precarious employee optimistic person even child accuse wannabe one day due mess politician amazing thing happen peppino mistakenly elect president italian republic pull quiet life play role know obviously inappropriate common sense instinctive gesture incredibly effective except etiquette trouble inflexible fascinating deputy secretary general presidency republic janis clementi anxious avail attempt regulate unpredictable action president
6614,191820,Disaster,life story italian violinist composer niccolò paganini rise fame virtuoso early th century
